18:18:43,ESX-FUTURE,ASK,3136.25,203
18:18:44,SP-FUTURE,BID,2774.0,90
18:18:44,ESX-FUTURE,BID,3136.0,741
18:18:45,ESX-FUTURE,ASK,3136.25,818
18:18:45,SP-FUTURE,BID,2774.25,221
18:18:46,SP-FUTURE,BID,2774.25,505
18:18:47,ESX-FUTURE,BID,3135.75,8
18:18:47,SP-FUTURE,BID,2774.25,779
18:18:48,ESX-FUTURE,BID,3135.0,862
18:18:48,SP-FUTURE,ASK,2774.0,539
18:18:48,ESX-FUTURE,BID,3135.25,347
18:18:49,ESX-FUTURE,BID,3135.25,481
18:18:50,SP-FUTURE,ASK,2773.75,110
18:18:51,SP-FUTURE,BID,2773.5,366
18:18:51,ESX-FUTURE,ASK,3135.5,1261
18:18:52,SP-FUTURE,ASK,2774.5,43
18:18:52,ESX-FUTURE,BID,3135.25,600
18:18:53,SP-FUTURE,ASK,2774.5,386
18:18:53,ESX-FUTURE,ASK,3135.75,1225
18:18:54,SP-FUTURE,ASK,2774.75,759
18:18:55,ESX-FUTURE,BID,3135.75,122
18:18:56,ESX-FUTURE,BID,3135.75,111
18:18:56,SP-FUTURE,BID,2774.5,21
18:18:57,ESX-FUTURE,BID,3135.75,22
18:18:57,SP-FUTURE,ASK,2774.75,2331
18:18:57,ESX-FUTURE,BID,3139.25,2121
18:18:58,SP-FUTURE,ASK,2773.25,1335
18:18:58,ESX-FUTURE,ASK,3140.25,3103
18:18:59,ESX-FUTURE,ASK,3140.25,612
18:18:59,SP-FUTURE,BID,2773.75,2079
18:18:59,SP-FUTURE,ASK,2774.0,14
18:19:00,ESX-FUTURE,ASK,3137.0,1303
18:19:00,ESX-FUTURE,ASK,3137.0,517
18:19:01,ESX-FUTURE,BID,3136.75,2348
18:19:01,SP-FUTURE,BID,2773.25,388
18:19:02,ESX-FUTURE,BID,3136.75,28
18:19:02,SP-FUTURE,BID,2773.25,598
18:19:02,SP-FUTURE,BID,2773.25,105
18:19:03,ESX-FUTURE,BID,3136.25,1086
18:19:03,SP-FUTURE,ASK,2773.0,749
18:19:04,ESX-FUTURE,BID,3136.75,220
18:19:04,SP-FUTURE,ASK,2773.0,306
18:19:05,ESX-FUTURE,ASK,3137.0,1258
18:19:05,SP-FUTURE,ASK,2773.25,927
18:19:06,SP-FUTURE,BID,2773.0,667
18:19:06,ESX-FUTURE,BID,3137.0,583
18:19:06,ESX-FUTURE,BID,3137.0,1016
18:19:07,SP-FUTURE,BID,2772.75,1067
18:19:07,ESX-FUTURE,ASK,3136.75,58
18:19:08,ESX-FUTURE,ASK,3136.75,619
18:19:08,SP-FUTURE,BID,2773.0,623
18:19:09,ESX-FUTURE,ASK,3136.5,219
18:19:09,SP-FUTURE,BID,2773.0,1349
18:19:09,SP-FUTURE,ASK,2773.25,48
18:19:10,ESX-FUTURE,BID,3136.0,41
18:19:11,ESX-FUTURE,BID,3136.0,85
18:19:11,SP-FUTURE,ASK,2773.25,286
18:19:11,SP-FUTURE,BID,2773.0,598
18:19:11,SP-FUTURE,ASK,2773.25,203
18:19:12,ESX-FUTURE,BID,3136.0,1586
18:19:12,SP-FUTURE,ASK,2773.25,58
18:19:13,ESX-FUTURE,BID,3136.0,3412
18:19:14,SP-FUTURE,BID,2772.25,1035
18:19:14,ESX-FUTURE,ASK,3135.5,644
18:19:16,ESX-FUTURE,BID,3135.25,1049
18:19:16,ESX-FUTURE,BID,3135.25,1027
18:19:16,ESX-FUTURE,ASK,3135.5,521
18:19:17,SP-FUTURE,ASK,2772.25,79
18:19:17,ESX-FUTURE,BID,3135.25,2636
18:19:18,SP-FUTURE,BID,2769.5,3
18:19:19,SP-FUTURE,BID,2769.5,1
18:19:20,ESX-FUTURE,ASK,3135.5,222
18:19:20,SP-FUTURE,BID,2769.5,172
18:19:20,ESX-FUTURE,BID,3135.25,458
18:19:20,ESX-FUTURE,ASK,3135.5,1729
18:19:20,SP-FUTURE,ASK,2770.5,280
18:19:21,ESX-FUTURE,ASK,3135.5,703
18:19:21,SP-FUTURE,BID,2770.5,1107
18:19:21,ESX-FUTURE,ASK,3135.25,1883
18:19:22,SP-FUTURE,BID,2772.25,148
18:19:23,ESX-FUTURE,ASK,3135.25,640
18:19:24,ESX-FUTURE,BID,3135.0,1007
18:19:24,ESX-FUTURE,ASK,3135.25,595
18:19:24,SP-FUTURE,BID,2772.0,11
18:19:24,ESX-FUTURE,ASK,3135.25,2479
18:19:25,ESX-FUTURE,ASK,3135.25,2675
18:19:25,SP-FUTURE,BID,2776.75,38
18:19:26,SP-FUTURE,BID,2776.75,301
18:19:27,SP-FUTURE,BID,2776.75,286
18:19:27,ESX-FUTURE,ASK,3135.0,1356
18:19:28,ESX-FUTURE,ASK,3135.0,964
18:19:28,SP-FUTURE,BID,2777.25,14
18:19:28,SP-FUTURE,BID,2777.25,70
18:19:29,ESX-FUTURE,ASK,3135.0,1457
18:19:30,SP-FUTURE,ASK,2777.5,238
18:19:30,ESX-FUTURE,BID,3134.75,1742
18:19:30,ESX-FUTURE,BID,3134.75,772
18:19:31,ESX-FUTURE,BID,3134.75,342
18:19:31,ESX-FUTURE,BID,3134.75,2445
18:19:32,SP-FUTURE,ASK,2774.0,192
